card_id	quest_relevance	review_status	review_note	source
item.lit_black_candle.32	Used during Holy Grail	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Holy Grail
item.lit_torch.594	Used during Sea Slug	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Sea Slug
item.loar_remains.3396	Used during Shades of Mort’ton	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Shades of Mort’ton
item.lobster_pot.301	Used during Dragon Slayer I and Throne of Miscellania	approved	Direct required-item associations reviewed across Quest Helper quest definitions; recommendations, alternatives, travel conveniences and conditional rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Dragon Slayer I; Throne of Miscellania
item.lockpick.1523	Used during Desert Treasure I, Desert Treasure II, King's Ransom, Legends' Quest and Secrets of the North	approved	Direct lockpick requirements consolidated; optional hair-clip wording and breakage quantities omitted	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.logs	Used during A Tail of Two Cats, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Monk's Friend, Monkey Madness II, Rag and Bone Man, Sins of the Father, The Giant Dwarf, Throne of Miscellania, Tree Gnome Village and While Guthix Sleeps; Used during Barbarian Training; Used during Rag and Bone Man II	approved	Direct required item; consolidated exact active-catalogue match; Canonical active-card identity resolved during quest completeness review; Direct bone-processing requirement in Rag and Bone Man II	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats, Eadgar's Ruse, Enakhra's Lament, Enlightened Journey, Monk's Friend, Monkey Madness II, Rag and Bone Man, Sins of the Father, The Giant Dwarf, Throne of Miscellania, Tree Gnome Village and While Guthix Sleeps; Quest completeness review batch 6; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Rag and Bone Man II
item.lunar_amulet.9102	Used during Bring Lunar Items	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bring Lunar Items
item.lunar_bar.9077	Used during The Fremennik Exiles	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Exiles
item.lunar_boots.9100	Used during Bring Lunar Items	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bring Lunar Items
item.lunar_cape.9101	Used during Bring Lunar Items	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bring Lunar Items
item.lunar_gloves.9099	Used during Bring Lunar Items	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bring Lunar Items
item.lunar_helm.9096	Used during Bring Lunar Items	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bring Lunar Items
item.lunar_legs.9098	Used during Bring Lunar Items	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bring Lunar Items
item.lunar_ore.9076	Used during The Fremennik Exiles	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Exiles
item.lunar_ring.9104	Used during Bring Lunar Items	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bring Lunar Items
item.lunar_staff.9084	Used during Lunar Diplomacy	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Lunar Diplomacy
item.lunar_staff_pt1.9091	Used during Lunar Diplomacy	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Lunar Diplomacy
item.lunar_staff_pt2.9092	Used during Lunar Diplomacy	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Lunar Diplomacy
item.lunar_staff_pt3.9093	Used during Lunar Diplomacy	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Lunar Diplomacy
item.lunar_torso.9097	Used during Bring Lunar Items	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bring Lunar Items
item.lyre.3689	Used during The Fremennik Trials	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Trials
item.m_amulet_mould.4020	Used during Monkey Madness I	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I
item.m_speak_amulet.4021	Used during Monkey Madness I, Monkey Madness II and Recipe for Disaster	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I; Monkey Madness II; Recipe for Disaster
item.machete.975	Route-dependent tool in Dragon Slayer II	approved	Reviewed direct or route-dependent Dragon Slayer II requirement	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: Dragon Slayer II
item.magic_essence_4.9021	Used during Fairytale II - Cure a Queen	approved	Finished Magic essence requirement	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.magic_essence_unf.9019	Used during Fairytale II - Cure a Queen	approved	Unfinished Magic essence quest ingredient	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.magic_glue.9592	Used during The Eyes of Glouphrie	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Eyes of Glouphrie
item.magic_gold_feather.18	Used during Holy Grail	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Holy Grail
item.magic_logs.1513	Used during Desert Treasure I, Enlightened Journey, Monkey Madness II and Mourning’s End Part I	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Desert Treasure I; Enlightened Journey; Monkey Madness II; Mourning’s End Part I
item.magic_secateurs.7409	Used during Fairytale I	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fairytale I
item.magic_stone.4703	Used during Tears Of Guthix	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Tears Of Guthix
item.magic_whistle.16	Used during Holy Grail	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Holy Grail
item.magical_orb.6950	Used during The Hand in the Sand	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Hand in the Sand
item.mahogany_plank.8782	Used during Cold War and Making Friends with My Arm	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Making Friends with My Arm
item.maple_logs.1517	Used during Enakhra's Lament, Shadows of Custodia, The Eyes of Glouphrie and Troll Romance	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra's Lament; Shadows of Custodia; The Eyes of Glouphrie; Troll Romance
item.marigold_seed.5096	Used during Garden Of Tranquillity	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Garden Of Tranquillity
item.marigolds.6010	Used during Garden of Tranquillity	approved	Direct garden-quest flower requirement; singular source wording mapped to catalogue item	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.marinated_j_bones.3130	Used during Tai Bwo Wannai Trio	approved	Exact marinated jogre-bone requirement; abbreviated catalogue display retained	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.marrentill.251	Used during Lunar Diplomacy, One Small Favour and Ratcatchers	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Lunar Diplomacy; One Small Favour; Ratcatchers
item.marrentill_potion_unf.93	Used during Bone Voyage	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bone Voyage
item.medical_gown.430	Used during Biohazard	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Biohazard
item.metal_bar.10876	Used during Tower of Life	approved	Exact quest-specific Metal bar requirement; ordinary metal bars remain separate	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.metal_feather.10174	Used during Eagles’ Peak	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Eagles’ Peak
item.milk_sample.33128	Used during The Ides of Milk	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Ides of Milk
item.milky_mixture.7471	Used during Recipe for Disaster	approved	Direct required item in Recipe for Disaster; corrected legacy quest attribution	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; OSRS Wiki: Recipe for Disaster
item.mind-rune	Used during Legends’ Quest, The Slug Menace and While Guthix Sleeps	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends’ Quest; The Slug Menace; While Guthix Sleeps
item.mirror_shield.4156	Used during The Fremennik Exiles	approved	Direct required equipment association; optional Rag and Bone Man II method excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Exiles; OSRS Wiki: The Fremennik Exiles
item.mist_rune.4695	Used during Swan Song	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Swan Song
item.mith_grapple.9418	Used during The Curse of Arrav and The Path of Glouphrie	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Curse of Arrav; The Path of Glouphrie
item.mithril-2h-sword	Used during Devious Minds	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Devious Minds
item.mithril-bar	Used during In Aid of the Myreque and The Giant Dwarf	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque; The Giant Dwarf
item.mithril-ore	Used during The Fremennik Isles and The Giant Dwarf	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Isles; The Giant Dwarf
item.mithril_axe.1355	Used during Animal Magnetism	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Animal Magnetism
item.molten_glass.1775	Used during A Kingdom Divided, Desert Treasure I, Dragon Slayer II, Horror from the Deep, Observatory Quest, The Fremennik Exiles and Wanted	approved	Direct required-item associations reviewed across Quest Helper quest definitions; recommendations, alternatives, travel conveniences and conditional rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Kingdom Divided; Desert Treasure I; Dragon Slayer II; Horror from the Deep; Observatory Quest; The Fremennik Exiles; Wanted
item.monkey.4033	Used during Monkey Madness I	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Monkey Madness I
item.monkey_nuts.4012	Used during Recipe for Disaster	approved	Direct required item in Recipe for Disaster; corrected legacy quest attribution	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; OSRS Wiki: Recipe for Disaster
item.mort_myre_fungus.2970	Used during Nature Spirit and While Guthix Sleeps	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Nature Spirit; While Guthix Sleeps
item.mosschin_s_bone.26591	Used during Hopespear's Will	approved	Exact named goblin-bone requirement; source plural normalised to catalogue item	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.mourner_boots.6069	Used during Mourning’s End Part I and Mourning’s End Part II	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Mourning’s End Part I; Mourning’s End Part II
item.mourner_cloak.6070	Used during Mourning’s End Part I and Mourning’s End Part II	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Mourning’s End Part I; Mourning’s End Part II
item.mourner_gloves.6068	Used during Mourning’s End Part I and Mourning’s End Part II	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Mourning’s End Part I; Mourning’s End Part II
item.mourner_top.6065	Used during Mourning’s End Part I and Mourning’s End Part II	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Mourning’s End Part I; Mourning’s End Part II
item.mourner_trousers.6067	Used during Mourning’s End Part I and Mourning’s End Part II	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Mourning’s End Part I; Mourning’s End Part II
